shape,changeType,blockNum,trialID,response,confidence,rt,experimentVersion,correctAnswer,fullShapeName,responded_correctly,analysisChangeType,subject
shape3,concave_nofill_area1,3,27,same,9,10125.3,v001,different,shape3_concave_nofill_area1,0,concave_nofill,32
shape2,no_change2,3,28,same,9,718.9,v001,same,shape2_no_change2,1,none,32
shape5,no_change2,3,29,same,9,681.5,v001,same,shape5_no_change2,1,none,32
shape6,no_change2,3,30,same,9,826,v001,same,shape6_no_change2,1,none,32
shape7,no_change4,3,31,same,9,908.6,v001,same,shape7_no_change4,1,none,32
catch_shape,no_change5,3,32,same,9,1055.3,v001,same,catch_shape_no_change5,1,none,32
shape4,concave_area2,3,33,same,9,859.5,v001,different,shape4_concave_area2,0,concave,32
shape8,no_change3,3,34,same,9,890.7,v001,same,shape8_no_change3,1,none,32
shape1,no_change3,3,35,same,9,618.2,v001,same,shape1_no_change3,1,none,32
shape7,concave_nofill_area1,4,36,same,1,3081.2,v001,different,shape7_concave_nofill_area1,0,concave_nofill,32
shape6,no_change3,4,37,same,1,849.3,v001,same,shape6_no_change3,1,none,32
catch_shape,change5,4,38,different,9,891.3,v001,different,catch_shape_change5,1,none,32
shape5,no_change1,4,39,same,9,890,v001,same,shape5_no_change1,1,none,32
shape4,concave_nofill_area2,4,40,same,9,1168.1,v001,different,shape4_concave_nofill_area2,0,concave_nofill,32
shape3,no_change1,4,41,same,9,838.1,v001,same,shape3_no_change1,1,none,32
shape2,no_change5,4,42,same,9,1105.9,v001,same,shape2_no_change5,1,none,32
shape8,no_change6,4,43,same,9,770.8,v001,same,shape8_no_change6,1,none,32
shape1,no_change6,4,44,same,9,678,v001,same,shape1_no_change6,1,none,32
shape7,no_change5,5,45,same,9,704.1,v001,same,shape7_no_change5,1,none,32
catch_shape,no_change1,5,46,same,9,32500.7,v001,same,catch_shape_no_change1,1,none,32
shape2,no_change3,5,47,same,9,1811,v001,same,shape2_no_change3,1,none,32
shape5,concave_nofill_area1,5,48,same,9,2727.8,v001,different,shape5_concave_nofill_area1,0,concave_nofill,32
shape1,convex_area2,5,49,same,9,741.2,v001,different,shape1_convex_area2,0,convex,32
shape8,convex_area2,5,50,same,9,899.5,v001,different,shape8_convex_area2,0,convex,32
shape6,convex_area1,5,51,same,9,576.9,v001,different,shape6_convex_area1,0,convex,32
shape4,no_change4,5,52,same,9,683.2,v001,same,shape4_no_change4,1,none,32
shape3,convex_area1,5,53,same,9,792.4,v001,different,shape3_convex_area1,0,convex,32
shape5,concave_area1,6,54,different,9,2478.8,v001,different,shape5_concave_area1,1,concave,32
shape4,no_change3,6,55,same,9,2616,v001,same,shape4_no_change3,1,none,32
catch_shape,change2,6,56,different,9,2023.3,v001,different,catch_shape_change2,1,none,32
shape8,no_change4,6,57,same,9,9426.6,v001,same,shape8_no_change4,1,none,32
shape2,concave_area2,6,58,different,9,1753.8,v001,different,shape2_concave_area2,1,concave,32
shape1,no_change5,6,59,different,9,2852.1,v001,same,shape1_no_change5,0,none,32
shape7,convex_area2,6,60,same,9,20750.1,v001,different,shape7_convex_area2,0,convex,32
shape3,concave_area2,6,61,same,9,1004,v001,different,shape3_concave_area2,0,concave,32
shape6,concave_nofill_area1,6,62,same,9,28468.1,v001,different,shape6_concave_nofill_area1,0,concave_nofill,32
shape1,concave_area2,7,63,same,9,585.7,v001,different,shape1_concave_area2,0,concave,32
shape4,concave_area1,7,64,same,9,22983,v001,different,shape4_concave_area1,0,concave,32
shape2,no_change4,7,65,same,9,638.9,v001,same,shape2_no_change4,1,none,32
shape5,convex_area2,7,66,different,9,907.4,v001,different,shape5_convex_area2,1,convex,32
catch_shape,no_change6,7,67,same,9,747.8,v001,same,catch_shape_no_change6,1,none,32
shape3,convex_area2,7,68,same,9,654.1,v001,different,shape3_convex_area2,0,convex,32
shape8,concave_area2,7,69,different,9,716.4,v001,different,shape8_concave_area2,1,concave,32
shape6,no_change4,7,70,same,9,786.5,v001,same,shape6_no_change4,1,none,32
shape7,no_change2,7,71,same,9,2071.7,v001,same,shape7_no_change2,1,none,32
shape6,concave_area2,8,72,same,9,716,v001,different,shape6_concave_area2,0,concave,32
shape7,concave_area1,8,73,same,9,664.5,v001,different,shape7_concave_area1,0,concave,32
catch_shape,no_change4,8,74,same,9,597.9,v001,same,catch_shape_no_change4,1,none,32
shape1,concave_nofill_area2,8,75,same,9,655.6,v001,different,shape1_concave_nofill_area2,0,concave_nofill,32
shape3,no_change3,8,76,same,9,3264,v001,same,shape3_no_change3,1,none,32
shape8,no_change5,8,77,same,9,32242.6,v001,same,shape8_no_change5,1,none,32
shape4,convex_area2,8,78,different,9,923.4,v001,different,shape4_convex_area2,1,convex,32
shape2,no_change6,8,79,different,9,669.2,v001,same,shape2_no_change6,0,none,32
shape5,no_change6,8,80,different,9,605.3,v001,same,shape5_no_change6,0,none,32
shape1,no_change2,9,81,different,9,629.1,v001,same,shape1_no_change2,0,none,32
shape8,concave_nofill_area1,9,82,same,9,596.8,v001,different,shape8_concave_nofill_area1,0,concave_nofill,32
shape2,concave_area1,9,83,different,9,554.5,v001,different,shape2_concave_area1,1,concave,32
shape6,no_change5,9,84,different,9,2249.8,v001,same,shape6_no_change5,0,none,32
shape3,no_change2,9,85,same,9,557.6,v001,same,shape3_no_change2,1,none,32
shape5,concave_area2,9,86,same,9,631.2,v001,different,shape5_concave_area2,0,concave,32
catch_shape,no_change3,9,87,same,9,149949.6,v001,same,catch_shape_no_change3,1,none,32
shape4,concave_nofill_area1,9,88,same,9,739.9,v001,different,shape4_concave_nofill_area1,0,concave_nofill,32
shape7,no_change3,9,89,same,9,911.7,v001,same,shape7_no_change3,1,none,32
shape6,convex_area2,10,90,different,9,1597.5,v001,different,shape6_convex_area2,1,convex,32
shape5,concave_nofill_area2,10,91,different,9,737.5,v001,different,shape5_concave_nofill_area2,1,concave_nofill,32
catch_shape,change3,10,92,different,9,672.5,v001,different,catch_shape_change3,1,none,32
shape4,convex_area1,10,93,same,9,600.1,v001,different,shape4_convex_area1,0,convex,32
shape3,no_change4,10,94,same,9,602.2,v001,same,shape3_no_change4,1,none,32
shape8,concave_nofill_area2,10,95,different,9,584.7,v001,different,shape8_concave_nofill_area2,1,concave_nofill,32
shape2,concave_nofill_area2,10,96,different,9,754.3,v001,different,shape2_concave_nofill_area2,1,concave_nofill,32
shape1,no_change1,10,97,same,9,51214.1,v001,same,shape1_no_change1,1,none,32
shape7,convex_area1,10,98,different,9,693.5,v001,different,shape7_convex_area1,1,convex,32
shape7,no_change6,11,99,different,9,673.6,v001,same,shape7_no_change6,0,none,32
shape1,convex_area1,11,100,same,9,909,v001,different,shape1_convex_area1,0,convex,32
catch_shape,change4,11,101,different,9,621.8,v001,different,catch_shape_change4,1,none,32
shape2,concave_nofill_area1,11,102,different,9,751.5,v001,different,shape2_concave_nofill_area1,1,concave_nofill,32
shape8,no_change1,11,103,different,9,686.5,v001,same,shape8_no_change1,0,none,32
shape3,concave_area1,11,104,same,9,723.6,v001,different,shape3_concave_area1,0,concave,32
shape4,no_change5,11,105,same,9,651.8,v001,same,shape4_no_change5,1,none,32
shape5,no_change4,11,106,same,9,809.7,v001,same,shape5_no_change4,1,none,32
shape6,no_change6,11,107,same,9,693.8,v001,same,shape6_no_change6,1,none,32
shape6,no_change1,0,0,same,9,6691.7,v001,same,shape6_no_change1,1,none,33
shape3,concave_area1,0,1,same,9,4842.8,v001,different,shape3_concave_area1,0,concave,33
shape2,no_change5,0,2,same,9,7690.3,v001,same,shape2_no_change5,1,none,33
catch_shape,change4,0,3,different,9,5833.1,v001,different,catch_shape_change4,1,none,33
shape8,no_change6,0,4,same,9,10495.4,v001,same,shape8_no_change6,1,none,33
shape4,no_change2,0,5,same,9,2014.6,v001,same,shape4_no_change2,1,none,33
shape5,no_change6,0,6,same,9,4320.7,v001,same,shape5_no_change6,1,none,33
shape1,no_change6,0,7,same,9,3678.6,v001,same,shape1_no_change6,1,none,33
shape7,no_change1,0,8,same,9,1738.1,v001,same,shape7_no_change1,1,none,33
shape4,no_change3,1,9,same,9,11067.1,v001,same,shape4_no_change3,1,none,33
shape5,concave_nofill_area1,1,10,different,9,3914.8,v001,different,shape5_concave_nofill_area1,1,concave_nofill,33
shape2,concave_area1,1,11,different,4,6551.4,v001,different,shape2_concave_area1,1,concave,33
shape1,concave_area2,1,12,different,9,4260.6,v001,different,shape1_concave_area2,1,concave,33
shape3,convex_area2,1,13,different,5,6043.5,v001,different,shape3_convex_area2,1,convex,33
shape6,no_change2,1,14,same,9,2653.4,v001,same,shape6_no_change2,1,none,33
shape8,no_change3,1,15,same,9,3332.3,v001,same,shape8_no_change3,1,none,33
catch_shape,no_change4,1,16,same,9,2332.1,v001,same,catch_shape_no_change4,1,none,33
shape7,no_change2,1,17,same,9,42735.7,v001,same,shape7_no_change2,1,none,33
shape1,no_change4,2,18,same,9,2962.5,v001,same,shape1_no_change4,1,none,33
shape2,concave_nofill_area2,2,19,same,9,2697.5,v001,different,shape2_concave_nofill_area2,0,concave_nofill,33
shape3,concave_area2,2,20,different,9,3276.7,v001,different,shape3_concave_area2,1,concave,33
shape4,no_change1,2,21,same,9,2553.3,v001,same,shape4_no_change1,1,none,33
catch_shape,change6,2,22,different,9,5273.8,v001,different,catch_shape_change6,1,none,33
shape5,convex_area2,2,23,different,9,5006.4,v001,different,shape5_convex_area2,1,convex,33
shape6,no_change3,2,24,different,9,6919.2,v001,same,shape6_no_change3,0,none,33
shape7,concave_nofill_area2,2,25,different,9,5884.4,v001,different,shape7_concave_nofill_area2,1,concave_nofill,33
shape8,no_change2,2,26,same,9,5087,v001,same,shape8_no_change2,1,none,33
shape2,no_change4,3,27,same,9,8483.6,v001,same,shape2_no_change4,1,none,33
shape3,no_change6,3,28,same,9,5131.2,v001,same,shape3_no_change6,1,none,33
shape7,no_change3,3,29,same,9,3296.4,v001,same,shape7_no_change3,1,none,33
shape8,concave_nofill_area1,3,30,different,9,2794.8,v001,different,shape8_concave_nofill_area1,1,concave_nofill,33
shape5,no_change5,3,31,same,9,4421,v001,same,shape5_no_change5,1,none,33
shape4,no_change6,3,32,same,9,5841.7,v001,same,shape4_no_change6,1,none,33
catch_shape,no_change5,3,33,same,9,2531.4,v001,same,catch_shape_no_change5,1,none,33
shape1,convex_area2,3,34,different,9,4425.4,v001,different,shape1_convex_area2,1,convex,33
shape6,no_change4,3,35,same,9,2661.2,v001,same,shape6_no_change4,1,none,33
shape6,concave_nofill_area1,4,36,different,9,4179.5,v001,different,shape6_concave_nofill_area1,1,concave_nofill,33
shape1,no_change3,4,37,same,9,13554.7,v001,same,shape1_no_change3,1,none,33
shape2,no_change3,4,38,same,9,28178.9,v001,same,shape2_no_change3,1,none,33
shape3,no_change5,4,39,same,9,2337.9,v001,same,shape3_no_change5,1,none,33
shape5,concave_area2,4,40,same,9,2876.7,v001,different,shape5_concave_area2,0,concave,33
shape8,concave_area2,4,41,same,8,5650.6,v001,different,shape8_concave_area2,0,concave,33
shape7,concave_nofill_area1,4,42,different,9,7771.6,v001,different,shape7_concave_nofill_area1,1,concave_nofill,33
catch_shape,change5,4,43,different,9,22149.4,v001,different,catch_shape_change5,1,none,33
shape4,convex_area1,4,44,different,8,6327,v001,different,shape4_convex_area1,1,convex,33
shape4,no_change4,5,45,same,9,3547,v001,same,shape4_no_change4,1,none,33
shape3,no_change4,5,46,same,9,4177,v001,same,shape3_no_change4,1,none,33
shape8,concave_area1,5,47,same,9,4060.5,v001,different,shape8_concave_area1,0,concave,33
shape2,convex_area1,5,48,different,9,2825.8,v001,different,shape2_convex_area1,1,convex,33
shape7,convex_area2,5,49,different,9,2521.5,v001,different,shape7_convex_area2,1,convex,33
shape6,concave_area1,5,50,different,6,9779.9,v001,different,shape6_concave_area1,1,concave,33
catch_shape,no_change6,5,51,same,9,3781.5,v001,same,catch_shape_no_change6,1,none,33
shape1,convex_area1,5,52,different,9,3338.7,v001,different,shape1_convex_area1,1,convex,33
shape5,concave_nofill_area2,5,53,different,9,2478.4,v001,different,shape5_concave_nofill_area2,1,concave_nofill,33
shape1,concave_nofill_area1,6,54,different,5,4596.6,v001,different,shape1_concave_nofill_area1,1,concave_nofill,33
shape2,no_change2,6,55,same,8,3706.9,v001,same,shape2_no_change2,1,none,33
shape7,no_change5,6,56,different,4,3803.6,v001,same,shape7_no_change5,0,none,33
shape8,no_change5,6,57,different,2,2493.2,v001,same,shape8_no_change5,0,none,33
shape6,no_change6,6,58,same,9,2709,v001,same,shape6_no_change6,1,none,33
shape5,no_change2,6,59,same,9,2533.8,v001,same,shape5_no_change2,1,none,33
shape4,no_change5,6,60,same,9,2129.2,v001,same,shape4_no_change5,1,none,33
catch_shape,no_change3,6,61,same,9,4984.7,v001,same,catch_shape_no_change3,1,none,33
shape3,no_change3,6,62,same,9,3279.5,v001,same,shape3_no_change3,1,none,33
shape4,concave_area1,7,63,same,9,3273.3,v001,different,shape4_concave_area1,0,concave,33
shape5,no_change4,7,64,same,9,4588.5,v001,same,shape5_no_change4,1,none,33
shape8,convex_area1,7,65,different,9,3636.5,v001,different,shape8_convex_area1,1,convex,33
shape1,concave_area1,7,66,different,9,2826.8,v001,different,shape1_concave_area1,1,concave,33
shape6,convex_area2,7,67,different,9,2740.5,v001,different,shape6_convex_area2,1,convex,33
catch_shape,no_change2,7,68,same,9,3979.2,v001,same,catch_shape_no_change2,1,none,33
shape2,concave_area2,7,69,same,9,2682,v001,different,shape2_concave_area2,0,concave,33
shape3,no_change2,7,70,different,1,3269,v001,same,shape3_no_change2,0,none,33
shape7,concave_area2,7,71,different,3,4382.4,v001,different,shape7_concave_area2,1,concave,33
shape6,no_change5,8,72,same,9,2266.5,v001,same,shape6_no_change5,1,none,33
catch_shape,change2,8,73,different,9,3476.4,v001,different,catch_shape_change2,1,none,33
shape1,no_change5,8,74,different,2,3890.9,v001,same,shape1_no_change5,0,none,33
shape2,convex_area2,8,75,different,9,2081.8,v001,different,shape2_convex_area2,1,convex,33
shape8,no_change4,8,76,same,9,2376.5,v001,same,shape8_no_change4,1,none,33
shape3,no_change1,8,77,different,3,2890.3,v001,same,shape3_no_change1,0,none,33
shape4,concave_nofill_area1,8,78,same,9,6644,v001,different,shape4_concave_nofill_area1,0,concave_nofill,33
shape5,no_change3,8,79,same,9,12314.5,v001,same,shape5_no_change3,1,none,33
shape7,no_change6,8,80,same,9,3477,v001,same,shape7_no_change6,1,none,33
shape2,no_change1,9,81,same,9,5660.1,v001,same,shape2_no_change1,1,none,33
shape1,no_change2,9,82,same,9,7425.3,v001,same,shape1_no_change2,1,none,33
shape6,convex_area1,9,83,same,9,8678.7,v001,different,shape6_convex_area1,0,convex,33
shape3,convex_area1,9,84,different,9,3128.7,v001,different,shape3_convex_area1,1,convex,33
shape8,no_change1,9,85,same,9,2522,v001,same,shape8_no_change1,1,none,33
shape4,concave_area2,9,86,different,5,4842.4,v001,different,shape4_concave_area2,1,concave,33
catch_shape,change3,9,87,different,9,3219.2,v001,different,catch_shape_change3,1,none,33
shape5,no_change1,9,88,same,9,4375.2,v001,same,shape5_no_change1,1,none,33
shape7,no_change4,9,89,same,9,2393.2,v001,same,shape7_no_change4,1,none,33
shape2,concave_nofill_area1,10,90,different,9,2884.1,v001,different,shape2_concave_nofill_area1,1,concave_nofill,33
shape4,convex_area2,10,91,different,9,2349.6,v001,different,shape4_convex_area2,1,convex,33
shape1,no_change1,10,92,different,6,8928.2,v001,same,shape1_no_change1,0,none,33
shape8,convex_area2,10,93,different,9,2757.4,v001,different,shape8_convex_area2,1,convex,33
shape7,convex_area1,10,94,different,9,4355.9,v001,different,shape7_convex_area1,1,convex,33
catch_shape,no_change1,10,95,same,9,10306,v001,same,catch_shape_no_change1,1,none,33
shape5,convex_area1,10,96,different,9,1782,v001,different,shape5_convex_area1,1,convex,33
shape3,concave_nofill_area2,10,97,different,9,1753.7,v001,different,shape3_concave_nofill_area2,1,concave_nofill,33
shape6,concave_area2,10,98,different,7,2267.7,v001,different,shape6_concave_area2,1,concave,33
shape1,concave_nofill_area2,11,99,different,8,4125.2,v001,different,shape1_concave_nofill_area2,1,concave_nofill,33
shape3,concave_nofill_area1,11,100,different,9,1767,v001,different,shape3_concave_nofill_area1,1,concave_nofill,33
shape7,concave_area1,11,101,different,4,3642.3,v001,different,shape7_concave_area1,1,concave,33
shape5,concave_area1,11,102,different,8,7712.5,v001,different,shape5_concave_area1,1,concave,33
shape8,concave_nofill_area2,11,103,different,9,1834.7,v001,different,shape8_concave_nofill_area2,1,concave_nofill,33
shape2,no_change6,11,104,same,9,3008.8,v001,same,shape2_no_change6,1,none,33
shape4,concave_nofill_area2,11,105,different,9,1667.4,v001,different,shape4_concave_nofill_area2,1,concave_nofill,33
catch_shape,change1,11,106,same,4,20642.7,v001,different,catch_shape_change1,0,none,33
shape6,concave_nofill_area2,11,107,different,9,2073.6,v001,different,shape6_concave_nofill_area2,1,concave_nofill,33
shape3,concave_area2,0,0,same,2,5547.7,v001,different,shape3_concave_area2,0,concave,34
shape2,no_change3,0,1,same,9,1940.5,v001,same,shape2_no_change3,1,none,34
shape5,no_change4,0,2,same,9,1705.9,v001,same,shape5_no_change4,1,none,34
shape7,no_change6,0,3,same,8,2660.4,v001,same,shape7_no_change6,1,none,34
catch_shape,no_change1,0,4,same,9,1794.3,v001,same,catch_shape_no_change1,1,none,34
shape4,no_change6,0,5,same,6,2686.1,v001,same,shape4_no_change6,1,none,34
shape1,concave_area2,0,6,same,3,1912.3,v001,different,shape1_concave_area2,0,concave,34
shape6,concave_area1,0,7,same,3,1471.5,v001,different,shape6_concave_area1,0,concave,34
shape8,no_change1,0,8,same,1,1723.9,v001,same,shape8_no_change1,1,none,34
catch_shape,change5,1,9,different,9,2606.3,v001,different,catch_shape_change5,1,none,34
shape3,concave_area1,1,10,different,2,4170.3,v001,different,shape3_concave_area1,1,concave,34
shape2,no_change1,1,11,same,2,2198.1,v001,same,shape2_no_change1,1,none,34
shape4,no_change3,1,12,same,1,1442.6,v001,same,shape4_no_change3,1,none,34
shape6,no_change5,1,13,same,3,2712.3,v001,same,shape6_no_change5,1,none,34
shape1,no_change1,1,14,different,1,4785.7,v001,same,shape1_no_change1,0,none,34
