shape,changeType,blockNum,trialID,response,confidence,rt,experimentVersion,correctAnswer,fullShapeName,responded_correctly,analysisChangeType,subject
shape8,concave_area1,5,46,different,9,1290.4,control,different,shape8_concave_area1,1,concave,29
shape1,concave_area2,5,47,different,9,784.6,control,different,shape1_concave_area2,1,concave,29
catch_shape,change4,5,48,different,9,964.1,control,different,catch_shape_change4,1,none,29
shape5,concave_nofill_area2,5,49,different,9,769.9,control,different,shape5_concave_nofill_area2,1,concave_nofill,29
shape4,convex_area2,5,50,different,9,1626.2,control,different,shape4_convex_area2,1,convex,29
shape2,concave_area2,5,51,different,9,1133.3,control,different,shape2_concave_area2,1,concave,29
shape3,no_change3,5,52,same,8,1709,control,same,shape3_no_change3,1,none,29
shape6,no_change6,5,53,same,8,1728.2,control,same,shape6_no_change6,1,none,29
shape1,concave_area1,6,54,different,9,1833.7,control,different,shape1_concave_area1,1,concave,29
shape5,no_change1,6,55,same,9,2037.2,control,same,shape5_no_change1,1,none,29
shape8,no_change2,6,56,same,7,1769,control,same,shape8_no_change2,1,none,29
shape4,convex_area1,6,57,different,9,1039.2,control,different,shape4_convex_area1,1,convex,29
shape6,no_change3,6,58,same,8,1265.1,control,same,shape6_no_change3,1,none,29
shape2,concave_nofill_area2,6,59,different,9,1352.1,control,different,shape2_concave_nofill_area2,1,concave_nofill,29
shape7,no_change2,6,60,same,9,716.7,control,same,shape7_no_change2,1,none,29
catch_shape,no_change5,6,61,same,9,681.6,control,same,catch_shape_no_change5,1,none,29
shape3,convex_area2,6,62,different,9,1840.8,control,different,shape3_convex_area2,1,convex,29
shape7,no_change6,7,63,same,6,1995.7,control,same,shape7_no_change6,1,none,29
shape6,no_change4,7,64,same,9,1763.4,control,same,shape6_no_change4,1,none,29
catch_shape,change3,7,65,different,9,972.9,control,different,catch_shape_change3,1,none,29
shape5,convex_area1,7,66,different,9,1082.6,control,different,shape5_convex_area1,1,convex,29
shape4,concave_nofill_area1,7,67,different,9,1140.6,control,different,shape4_concave_nofill_area1,1,concave_nofill,29
shape3,no_change5,7,68,same,9,1012.1,control,same,shape3_no_change5,1,none,29
shape8,concave_nofill_area1,7,69,different,9,1095.3,control,different,shape8_concave_nofill_area1,1,concave_nofill,29
shape2,no_change1,7,70,same,8,856.9,control,same,shape2_no_change1,1,none,29
shape1,concave_nofill_area1,7,71,different,9,1027.6,control,different,shape1_concave_nofill_area1,1,concave_nofill,29
shape3,convex_area1,8,72,different,9,706,control,different,shape3_convex_area1,1,convex,29
shape7,concave_nofill_area1,8,73,different,9,586.5,control,different,shape7_concave_nofill_area1,1,concave_nofill,29
shape2,concave_area1,8,74,different,9,601,control,different,shape2_concave_area1,1,concave,29
shape1,no_change4,8,75,same,8,2611.3,control,same,shape1_no_change4,1,none,29
catch_shape,no_change3,8,76,same,9,884.9,control,same,catch_shape_no_change3,1,none,29
shape4,concave_nofill_area2,8,77,different,9,1140,control,different,shape4_concave_nofill_area2,1,concave_nofill,29
shape8,concave_nofill_area2,8,78,different,9,1154.3,control,different,shape8_concave_nofill_area2,1,concave_nofill,29
shape5,no_change4,8,79,same,8,1134.1,control,same,shape5_no_change4,1,none,29
shape6,concave_nofill_area2,8,80,different,9,1181,control,different,shape6_concave_nofill_area2,1,concave_nofill,29
shape1,no_change3,9,81,same,8,1054.7,control,same,shape1_no_change3,1,none,29
shape2,no_change6,9,82,different,8,617.3,control,same,shape2_no_change6,0,none,29
shape6,no_change1,9,83,different,9,710.8,control,same,shape6_no_change1,0,none,29
shape3,no_change6,9,84,same,8,1587.3,control,same,shape3_no_change6,1,none,29
shape8,no_change4,9,85,same,9,831,control,same,shape8_no_change4,1,none,29
shape4,no_change2,9,86,different,6,1791.7,control,same,shape4_no_change2,0,none,29
catch_shape,change2,9,87,different,9,1359,control,different,catch_shape_change2,1,none,29
shape7,convex_area2,9,88,different,9,1084.7,control,different,shape7_convex_area2,1,convex,29
shape5,no_change2,9,89,same,9,1077.6,control,same,shape5_no_change2,1,none,29
shape7,no_change5,10,90,same,9,655.3,control,same,shape7_no_change5,1,none,29
shape5,convex_area2,10,91,different,9,917.6,control,different,shape5_convex_area2,1,convex,29
shape1,no_change2,10,92,same,8,1305.6,control,same,shape1_no_change2,1,none,29
shape2,convex_area2,10,93,different,9,1232.1,control,different,shape2_convex_area2,1,convex,29
shape8,concave_area2,10,94,different,9,915.4,control,different,shape8_concave_area2,1,concave,29
shape3,concave_nofill_area2,10,95,different,9,981.1,control,different,shape3_concave_nofill_area2,1,concave_nofill,29
shape4,no_change1,10,96,different,7,1269.4,control,same,shape4_no_change1,0,none,29
shape6,convex_area1,10,97,different,9,1418,control,different,shape6_convex_area1,1,convex,29
catch_shape,no_change2,10,98,same,9,2217.7,control,same,catch_shape_no_change2,1,none,29
shape5,concave_nofill_area1,11,99,different,9,1766.7,control,different,shape5_concave_nofill_area1,1,concave_nofill,29
shape7,no_change1,11,100,same,9,1018.2,control,same,shape7_no_change1,1,none,29
shape1,no_change1,11,101,same,7,1199.5,control,same,shape1_no_change1,1,none,29
shape4,no_change5,11,102,same,6,4222,control,same,shape4_no_change5,1,none,29
shape6,concave_area1,11,103,different,7,1208.5,control,different,shape6_concave_area1,1,concave,29
catch_shape,no_change1,11,104,same,9,2174.6,control,same,catch_shape_no_change1,1,none,29
shape8,no_change5,11,105,same,8,1272.6,control,same,shape8_no_change5,1,none,29
shape3,concave_nofill_area1,11,106,different,9,1024.3,control,different,shape3_concave_nofill_area1,1,concave_nofill,29
shape2,no_change5,11,107,same,9,533.7,control,same,shape2_no_change5,1,none,29
shape4,no_change1,0,0,same,5,23269.6,control,same,shape4_no_change1,1,none,30
shape3,convex_area2,0,1,different,9,2871.1,control,different,shape3_convex_area2,1,convex,30
shape7,concave_nofill_area1,0,2,same,4,3410.6,control,different,shape7_concave_nofill_area1,0,concave_nofill,30
shape2,no_change2,0,3,different,5,5794.6,control,same,shape2_no_change2,0,none,30
shape6,no_change1,0,4,same,6,1436.5,control,same,shape6_no_change1,1,none,30
shape5,concave_nofill_area2,0,5,different,9,2175.7,control,different,shape5_concave_nofill_area2,1,concave_nofill,30
catch_shape,no_change4,0,6,same,9,2059.2,control,same,catch_shape_no_change4,1,none,30
shape1,no_change5,0,7,same,6,5930.2,control,same,shape1_no_change5,1,none,30
shape8,no_change1,0,8,same,6,3108.3,control,same,shape8_no_change1,1,none,30
shape1,concave_nofill_area1,1,9,same,4,3015.3,control,different,shape1_concave_nofill_area1,0,concave_nofill,30
catch_shape,change2,1,10,different,9,1751.8,control,different,catch_shape_change2,1,none,30
shape6,convex_area1,1,11,different,9,1598.5,control,different,shape6_convex_area1,1,convex,30
shape8,no_change2,1,12,same,9,1792.5,control,same,shape8_no_change2,1,none,30
shape4,concave_area2,1,13,different,9,1575,control,different,shape4_concave_area2,1,concave,30
shape2,concave_nofill_area2,1,14,different,9,1265.1,control,different,shape2_concave_nofill_area2,1,concave_nofill,30
shape5,no_change1,1,15,different,5,1620.6,control,same,shape5_no_change1,0,none,30
shape3,no_change4,1,16,same,4,2955.8,control,same,shape3_no_change4,1,none,30
shape7,convex_area1,1,17,different,9,1510.4,control,different,shape7_convex_area1,1,convex,30
shape4,concave_nofill_area1,2,18,different,9,1246,control,different,shape4_concave_nofill_area1,1,concave_nofill,30
shape3,concave_nofill_area2,2,19,different,5,1292.6,control,different,shape3_concave_nofill_area2,1,concave_nofill,30
shape5,concave_area1,2,20,different,9,1213.5,control,different,shape5_concave_area1,1,concave,30
shape6,convex_area2,2,21,different,9,1263.4,control,different,shape6_convex_area2,1,convex,30
shape2,no_change6,2,22,same,6,1166.9,control,same,shape2_no_change6,1,none,30
shape1,convex_area2,2,23,different,9,918.9,control,different,shape1_convex_area2,1,convex,30
shape8,concave_area2,2,24,different,9,1572,control,different,shape8_concave_area2,1,concave,30
catch_shape,change3,2,25,different,9,895.8,control,different,catch_shape_change3,1,none,30
shape7,convex_area2,2,26,different,3,4008.1,control,different,shape7_convex_area2,1,convex,30
catch_shape,change6,3,27,different,9,1609.4,control,different,catch_shape_change6,1,none,30
shape6,no_change2,3,28,same,5,3247.6,control,same,shape6_no_change2,1,none,30
shape5,convex_area2,3,29,different,9,2122.5,control,different,shape5_convex_area2,1,convex,30
shape8,no_change3,3,30,same,6,2753.9,control,same,shape8_no_change3,1,none,30
shape4,no_change2,3,31,same,7,1419.8,control,same,shape4_no_change2,1,none,30
shape3,convex_area1,3,32,different,8,2084,control,different,shape3_convex_area1,1,convex,30
shape2,concave_area2,3,33,different,9,1355.2,control,different,shape2_concave_area2,1,concave,30
shape7,no_change2,3,34,same,9,2738.4,control,same,shape7_no_change2,1,none,30
shape1,no_change4,3,35,same,6,1190,control,same,shape1_no_change4,1,none,30
shape8,no_change4,4,36,same,8,1580.2,control,same,shape8_no_change4,1,none,30
shape5,no_change2,4,37,different,8,1183.5,control,same,shape5_no_change2,0,none,30
shape4,concave_area1,4,38,different,6,2051.8,control,different,shape4_concave_area1,1,concave,30
shape3,no_change3,4,39,same,8,1956.5,control,same,shape3_no_change3,1,none,30
catch_shape,change5,4,40,different,9,1436,control,different,catch_shape_change5,1,none,30
shape2,convex_area2,4,41,different,3,1426.4,control,different,shape2_convex_area2,1,convex,30
shape1,convex_area1,4,42,different,4,1346.7,control,different,shape1_convex_area1,1,convex,30
shape7,no_change4,4,43,same,9,1316.5,control,same,shape7_no_change4,1,none,30
shape6,no_change6,4,44,same,4,958.5,control,same,shape6_no_change6,1,none,30
shape3,no_change5,5,45,same,3,2596.5,control,same,shape3_no_change5,1,none,30
shape6,no_change5,5,46,same,6,2454.6,control,same,shape6_no_change5,1,none,30
shape4,no_change4,5,47,same,5,2929.9,control,same,shape4_no_change4,1,none,30
shape8,concave_nofill_area2,5,48,different,6,2318.9,control,different,shape8_concave_nofill_area2,1,concave_nofill,30
shape1,no_change3,5,49,same,4,1466.6,control,same,shape1_no_change3,1,none,30
shape5,concave_nofill_area1,5,50,different,9,1540.9,control,different,shape5_concave_nofill_area1,1,concave_nofill,30
catch_shape,no_change5,5,51,same,9,1832.2,control,same,catch_shape_no_change5,1,none,30
shape2,no_change4,5,52,same,8,1788.7,control,same,shape2_no_change4,1,none,30
shape7,no_change5,5,53,same,9,1601.3,control,same,shape7_no_change5,1,none,30
shape7,concave_area1,6,54,different,3,1875,control,different,shape7_concave_area1,1,concave,30
shape3,concave_nofill_area1,6,55,different,8,2916.5,control,different,shape3_concave_nofill_area1,1,concave_nofill,30
shape6,no_change3,6,56,different,3,4198.4,control,same,shape6_no_change3,0,none,30
shape1,concave_area2,6,57,different,9,1789.9,control,different,shape1_concave_area2,1,concave,30
shape2,concave_nofill_area1,6,58,different,9,878.1,control,different,shape2_concave_nofill_area1,1,concave_nofill,30
shape5,no_change3,6,59,same,5,1254.7,control,same,shape5_no_change3,1,none,30
catch_shape,no_change1,6,60,same,9,1595.6,control,same,catch_shape_no_change1,1,none,30
shape4,no_change6,6,61,same,8,1273.6,control,same,shape4_no_change6,1,none,30
shape8,convex_area2,6,62,different,9,3427.6,control,different,shape8_convex_area2,1,convex,30
shape6,no_change4,7,63,same,9,1958.7,control,same,shape6_no_change4,1,none,30
shape4,convex_area2,7,64,different,3,1101.4,control,different,shape4_convex_area2,1,convex,30
shape3,concave_area2,7,65,different,6,1474,control,different,shape3_concave_area2,1,concave,30
shape2,concave_area1,7,66,different,9,1037.8,control,different,shape2_concave_area1,1,concave,30
shape8,no_change5,7,67,same,6,1268.2,control,same,shape8_no_change5,1,none,30
shape1,no_change2,7,68,same,8,2255,control,same,shape1_no_change2,1,none,30
catch_shape,no_change6,7,69,same,9,1056.1,control,same,catch_shape_no_change6,1,none,30
shape5,no_change4,7,70,same,9,1789.1,control,same,shape5_no_change4,1,none,30
shape7,no_change1,7,71,same,6,1362.9,control,same,shape7_no_change1,1,none,30
shape2,no_change5,8,72,same,4,2235.8,control,same,shape2_no_change5,1,none,30
shape1,concave_area1,8,73,different,6,2676.9,control,different,shape1_concave_area1,1,concave,30
shape6,concave_nofill_area1,8,74,different,9,1918.1,control,different,shape6_concave_nofill_area1,1,concave_nofill,30
shape5,no_change5,8,75,same,4,2721.7,control,same,shape5_no_change5,1,none,30
shape3,concave_area1,8,76,different,2,2285.2,control,different,shape3_concave_area1,1,concave,30
catch_shape,no_change2,8,77,same,9,2164.4,control,same,catch_shape_no_change2,1,none,30
shape4,no_change3,8,78,same,7,1299.9,control,same,shape4_no_change3,1,none,30
shape8,convex_area1,8,79,different,9,1036.2,control,different,shape8_convex_area1,1,convex,30
shape7,no_change3,8,80,different,2,898.6,control,same,shape7_no_change3,0,none,30
catch_shape,no_change3,9,81,same,9,1364.9,control,same,catch_shape_no_change3,1,none,30
shape1,no_change1,9,82,same,9,3106.3,control,same,shape1_no_change1,1,none,30
shape2,no_change3,9,83,different,2,1439.4,control,same,shape2_no_change3,0,none,30
shape8,concave_area1,9,84,different,6,1529.5,control,different,shape8_concave_area1,1,concave,30
shape5,no_change6,9,85,same,5,1111.5,control,same,shape5_no_change6,1,none,30
shape6,concave_area1,9,86,different,9,1680.4,control,different,shape6_concave_area1,1,concave,30
shape3,no_change2,9,87,same,5,1215.8,control,same,shape3_no_change2,1,none,30
shape4,no_change5,9,88,different,2,2428.1,control,same,shape4_no_change5,0,none,30
shape7,concave_nofill_area2,9,89,different,9,1049,control,different,shape7_concave_nofill_area2,1,concave_nofill,30
shape8,concave_nofill_area1,10,90,different,9,3264.9,control,different,shape8_concave_nofill_area1,1,concave_nofill,30
shape7,concave_area2,10,91,different,9,830.1,control,different,shape7_concave_area2,1,concave,30
shape2,no_change1,10,92,same,4,2089.8,control,same,shape2_no_change1,1,none,30
shape3,no_change1,10,93,same,7,947.5,control,same,shape3_no_change1,1,none,30
shape5,convex_area1,10,94,different,9,936.4,control,different,shape5_convex_area1,1,convex,30
catch_shape,change1,10,95,different,9,896.7,control,different,catch_shape_change1,1,none,30
shape6,concave_area2,10,96,different,9,692.4,control,different,shape6_concave_area2,1,concave,30
shape4,convex_area1,10,97,different,6,1055,control,different,shape4_convex_area1,1,convex,30
shape1,concave_nofill_area2,10,98,same,3,2102.3,control,different,shape1_concave_nofill_area2,0,concave_nofill,30
shape8,no_change6,11,99,same,4,1289.6,control,same,shape8_no_change6,1,none,30
shape2,convex_area1,11,100,different,9,1900.3,control,different,shape2_convex_area1,1,convex,30
shape3,no_change6,11,101,same,6,2523.2,control,same,shape3_no_change6,1,none,30
shape1,no_change6,11,102,same,5,1180.5,control,same,shape1_no_change6,1,none,30
shape5,concave_area2,11,103,different,9,704.4,control,different,shape5_concave_area2,1,concave,30
shape7,no_change6,11,104,same,9,2481.4,control,same,shape7_no_change6,1,none,30
shape6,concave_nofill_area2,11,105,different,9,1526.8,control,different,shape6_concave_nofill_area2,1,concave_nofill,30
catch_shape,change4,11,106,different,9,663.5,control,different,catch_shape_change4,1,none,30
shape4,concave_nofill_area2,11,107,different,9,627.1,control,different,shape4_concave_nofill_area2,1,concave_nofill,30
shape7,concave_area2,0,0,same,9,3002.4,control,different,shape7_concave_area2,0,concave,31
catch_shape,no_change2,0,1,same,9,1015.4,control,same,catch_shape_no_change2,1,none,31
shape6,no_change1,0,2,same,9,1526.2,control,same,shape6_no_change1,1,none,31
shape8,no_change6,0,3,same,9,1122.5,control,same,shape8_no_change6,1,none,31
